dteday,hr,instant,casual,registered,cnt,interpolated
2011-01-31,14,735,1,85,86,False
2011-01-31,15,736,3,41,44,False
2011-01-31,16,737,3,83,86,False
2011-01-31,17,738,6,155,161,False
2011-01-31,18,739,3,153,156,False
2011-01-31,19,740,3,108,111,False
2011-01-31,20,741,0,78,78,False
2011-01-31,21,742,3,53,56,False
2011-01-31,22,743,0,34,34,False
2011-01-31,23,744,2,15,17,False
2011-02-01,0,745,2,6,8,False
2011-02-01,1,746,0,3,3,False
2011-02-01,2,747,0,2,2,False
2011-02-01,3,748,0,2,2,False
2011-02-01,4,749,1,5,6,True
2011-02-01,5,750,0,3,3,False
2011-02-01,6,751,0,22,22,False
2011-02-01,7,752,0,52,52,False
2011-02-01,8,753,3,132,135,False
2011-02-01,9,754,2,114,116,False
2011-02-01,10,755,0,47,47,False
2011-02-01,11,756,2,49,51,False
2011-02-01,12,757,2,53,55,False
2011-02-01,13,758,3,49,52,False
2011-02-01,14,759,5,49,54,False
2011-02-01,15,760,7,45,52,False
2011-02-01,16,761,3,61,64,False
2011-02-01,17,762,4,172,176,False
2011-02-01,18,763,3,165,168,False
2011-02-01,19,764,3,105,108,False
2011-02-01,20,765,5,69,74,False
2011-02-01,21,766,0,64,64,False
2011-02-01,22,767,2,34,36,False
2011-02-01,23,768,1,15,16,False
2011-02-02,0,769,0,2,2,False
2011-02-02,1,770,0,3,3,False
2011-02-02,2,771,4,0,4,False
2011-02-02,3,772,0,1,1,False
2011-02-02,4,773,0,1,1,False
2011-02-02,5,774,0,3,3,False
2011-02-02,6,775,1,17,18,False
2011-02-02,7,776,1,48,49,False
2011-02-02,8,777,1,154,155,False
2011-02-02,9,778,4,119,123,False
2011-02-02,10,779,2,59,61,False
2011-02-02,11,780,5,47,52,False
2011-02-02,12,781,3,61,64,False
2011-02-02,13,782,1,74,75,False
2011-02-02,14,783,2,61,63,False
2011-02-02,15,784,10,66,76,False
2011-02-02,16,785,8,95,103,False
2011-02-02,17,786,7,183,190,False
2011-02-02,18,787,7,175,182,False
2011-02-02,19,788,3,88,91,False
2011-02-02,20,789,4,71,75,False
2011-02-02,21,790,1,62,63,False
2011-02-02,22,791,5,35,40,False
2011-02-02,23,792,3,29,32,False
2011-02-03,0,793,1,11,12,False
2011-02-03,1,794,0,5,5,False
2011-02-03,2,795,0,2,2,False
2011-02-03,3,796,0,1,1,False
2011-02-03,4,797,1,5,6,True
2011-02-03,5,798,0,2,2,False
2011-02-03,6,799,0,39,39,False
2011-02-03,7,800,1,86,87,False
2011-02-03,8,801,4,184,188,False
2011-02-03,9,802,6,127,133,False
2011-02-03,10,803,2,50,52,False
2011-02-03,11,804,9,55,64,False
2011-02-03,12,805,2,67,69,False
2011-02-03,13,806,4,47,51,False
2011-02-03,14,807,4,43,47,False
2011-02-03,15,808,4,56,60,False
2011-02-03,16,809,5,73,78,False
2011-02-03,17,810,5,170,175,False
2011-02-03,18,811,2,145,147,False
2011-02-03,19,812,4,92,96,False
2011-02-03,20,813,1,108,109,False
2011-02-03,21,814,1,53,54,False
2011-02-03,22,815,2,39,41,False
2011-02-03,23,816,4,34,38,False
2011-02-04,0,817,3,10,13,False
2011-02-04,1,818,0,7,7,False
2011-02-04,2,819,0,1,1,False
2011-02-04,3,820,0,1,1,False
2011-02-04,4,821,1,5,6,True
2011-02-04,5,822,0,7,7,False
2011-02-04,6,823,2,26,28,False
2011-02-04,7,824,0,87,87,False
2011-02-04,8,825,3,217,220,False
2011-02-04,9,826,3,124,127,False
2011-02-04,10,827,5,46,51,False
2011-02-04,11,828,3,61,64,False
2011-02-04,12,829,8,78,86,False
2011-02-04,13,830,9,73,82,False
2011-02-04,14,831,15,76,91,False
2011-02-04,15,832,9,81,90,False
2011-02-04,16,833,8,91,99,False
2011-02-04,17,834,10,195,205,False
2011-02-04,18,835,3,152,155,False
2011-02-04,19,836,1,102,103,False
2011-02-04,20,837,2,69,71,False
2011-02-04,21,838,2,41,43,False
2011-02-04,22,839,1,45,46,False
2011-02-04,23,840,1,30,31,False
2011-02-05,0,841,3,36,39,False
2011-02-05,1,842,1,17,18,False
2011-02-05,2,843,5,12,17,False
2011-02-05,3,844,1,10,11,False
2011-02-05,4,845,0,8,8,False
2011-02-05,5,846,0,9,9,False
2011-02-05,6,847,0,4,4,False
2011-02-05,7,848,0,4,4,False
2011-02-05,8,849,0,10,10,False
2011-02-05,9,850,3,17,20,False
2011-02-05,10,851,3,31,34,False
2011-02-05,11,852,1,46,47,False
2011-02-05,12,853,10,42,52,False
2011-02-05,13,854,10,62,72,False
2011-02-05,14,855,5,50,55,False
2011-02-05,15,856,11,49,60,False
2011-02-05,16,857,8,63,71,False
2011-02-05,17,858,14,64,78,False
2011-02-05,18,859,2,81,83,False
2011-02-05,19,860,6,78,84,False
2011-02-05,20,861,5,64,69,False
2011-02-05,21,862,3,53,56,False
2011-02-05,22,863,2,43,45,False
2011-02-05,23,864,7,52,59,False
2011-02-06,0,865,2,37,39,False
2011-02-06,1,866,4,40,44,False
2011-02-06,2,867,0,20,20,False
2011-02-06,3,868,3,10,13,False
2011-02-06,4,869,0,2,2,False
2011-02-06,5,870,0,1,1,False
2011-02-06,6,871,0,1,1,False
2011-02-06,7,872,0,8,8,False
2011-02-06,8,873,2,21,23,False
2011-02-06,9,874,7,38,45,False
2011-02-06,10,875,15,74,89,False
2011-02-06,11,876,28,89,117,False
2011-02-06,12,877,48,126,174,False
2011-02-06,13,878,47,135,182,False
2011-02-06,14,879,47,114,161,False
2011-02-06,15,880,52,130,182,False
2011-02-06,16,881,42,115,157,False
2011-02-06,17,882,24,97,121,False
2011-02-06,18,883,13,65,78,False
2011-02-06,19,884,1,20,21,False
2011-02-06,20,885,5,21,26,False
2011-02-06,21,886,5,22,27,False
2011-02-06,22,887,5,57,62,False
2011-02-06,23,888,4,26,30,False
2011-02-07,0,889,1,14,15,False
2011-02-07,1,890,1,4,5,False
2011-02-07,2,891,0,3,3,False
2011-02-07,3,892,0,1,1,False
2011-02-07,4,893,1,1,2,False
2011-02-07,5,894,1,9,10,False
2011-02-07,6,895,1,29,30,False
2011-02-07,7,896,6,89,95,False
2011-02-07,8,897,7,223,230,False
2011-02-07,9,898,3,115,118,False
2011-02-07,10,899,6,49,55,False
2011-02-07,11,900,11,36,47,False
2011-02-07,12,901,7,59,66,False
2011-02-07,13,902,10,54,64,False
2011-02-07,14,903,8,52,60,False
2011-02-07,15,904,4,46,50,False
2011-02-07,16,905,16,98,114,False
2011-02-07,17,906,9,207,216,False
2011-02-07,18,907,5,170,175,False
2011-02-07,19,908,5,123,128,False
2011-02-07,20,909,6,82,88,False
2011-02-07,21,910,3,75,78,False
2011-02-07,22,911,3,34,37,False
2011-02-07,23,912,6,19,25,False
2011-02-08,0,913,4,6,10,False
2011-02-08,1,914,0,4,4,False
2011-02-08,2,915,1,1,2,False
2011-02-08,3,916,0,1,1,False
2011-02-08,4,917,0,3,3,False
2011-02-08,5,918,0,2,2,False
2011-02-08,6,919,0,39,39,False
2011-02-08,7,920,3,97,100,False
2011-02-08,8,921,7,236,243,False
2011-02-08,9,922,7,128,135,False
2011-02-08,10,923,4,44,48,False
2011-02-08,11,924,1,49,50,False
2011-02-08,12,925,2,63,65,False
2011-02-08,13,926,2,48,50,False
2011-02-08,14,927,3,61,64,False
2011-02-08,15,928,6,45,51,False
2011-02-08,16,929,4,79,83,False
2011-02-08,17,930,4,172,176,False
2011-02-08,18,931,1,151,152,False
2011-02-08,19,932,1,100,101,False
2011-02-08,20,933,3,53,56,False
2011-02-08,21,934,8,46,54,False
2011-02-08,22,935,0,29,29,False
2011-02-08,23,936,3,9,12,False
2011-02-09,0,937,0,17,17,False
2011-02-09,1,938,0,7,7,False
2011-02-09,2,939,1,2,3,False
2011-02-09,3,940,0,2,2,False
2011-02-09,4,941,1,5,6,True
2011-02-09,5,942,0,7,7,False
2011-02-09,6,943,0,43,43,False
2011-02-09,7,944,4,95,99,False
2011-02-09,8,945,1,198,199,False
2011-02-09,9,946,4,119,123,False
2011-02-09,10,947,8,51,59,False
2011-02-09,11,948,1,40,41,False
2011-02-09,12,949,4,57,61,False
2011-02-09,13,950,2,67,69,False
2011-02-09,14,951,2,56,58,False
2011-02-09,15,952,3,61,64,False
2011-02-09,16,953,7,72,79,False
2011-02-09,17,954,9,157,166,False
2011-02-09,18,955,2,168,170,False
2011-02-09,19,956,1,87,88,False
2011-02-09,20,957,0,84,84,False
2011-02-09,21,958,0,83,83,False
2011-02-09,22,959,4,42,46,False
2011-02-09,23,960,0,37,37,False
2011-02-10,0,961,0,16,16,False
2011-02-10,1,962,0,7,7,False
2011-02-10,2,963,0,3,3,False
2011-02-10,3,964,3,9,12,True
2011-02-10,4,965,0,1,1,False
2011-02-10,5,966,0,6,6,False
2011-02-10,6,967,0,26,26,False
2011-02-10,7,968,0,99,99,False
2011-02-10,8,969,5,173,178,False
2011-02-10,9,970,1,121,122,False
2011-02-10,10,971,1,34,35,False
2011-02-10,11,972,1,44,45,False
2011-02-10,12,973,4,65,69,False
2011-02-10,13,974,3,59,62,False
2011-02-10,14,975,6,42,48,False
2011-02-10,15,976,0,50,50,False
2011-02-10,16,977,4,76,80,False
2011-02-10,17,978,6,159,165,False
2011-02-10,18,979,3,157,160,False
2011-02-10,19,980,2,110,112,False
2011-02-10,20,981,4,93,97,False
2011-02-10,21,982,2,70,72,False
2011-02-10,22,983,4,47,51,False
2011-02-10,23,984,1,33,34,False
2011-02-11,0,985,2,12,14,False
2011-02-11,1,986,1,6,7,False
2011-02-11,2,987,0,3,3,False
2011-02-11,3,988,3,9,12,True
2011-02-11,4,989,1,5,6,True
2011-02-11,5,990,0,4,4,False
2011-02-11,6,991,1,23,24,False
2011-02-11,7,992,1,73,74,False
2011-02-11,8,993,4,212,216,False
2011-02-11,9,994,8,132,140,False
2011-02-11,10,995,5,39,44,False
2011-02-11,11,996,12,52,64,False
2011-02-11,12,997,7,64,71,False
2011-02-11,13,998,21,89,110,False
2011-02-11,14,999,17,67,84,False
2011-02-11,15,1000,12,62,74,False
2011-02-11,16,1001,14,111,125,False
2011-02-11,17,1002,18,193,211,False
2011-02-11,18,1003,9,165,174,False
2011-02-11,19,1004,7,94,101,False
2011-02-11,20,1005,2,61,63,False
2011-02-11,21,1006,1,46,47,False
2011-02-11,22,1007,2,41,43,False
2011-02-11,23,1008,5,48,53,False
2011-02-12,0,1009,3,27,30,False
2011-02-12,1,1010,2,22,24,False
2011-02-12,2,1011,2,13,15,False
2011-02-12,3,1012,3,7,10,False
2011-02-12,4,1013,0,4,4,False
2011-02-12,5,1014,0,1,1,False
2011-02-12,6,1015,1,1,2,False
2011-02-12,7,1016,2,9,11,False
2011-02-12,8,1017,2,28,30,False
2011-02-12,9,1018,5,38,43,False
2011-02-12,10,1019,13,71,84,False
2011-02-12,11,1020,30,84,114,False
2011-02-12,12,1021,27,93,120,False
2011-02-12,13,1022,32,103,135,False
2011-02-12,14,1023,30,90,120,False
2011-02-12,15,1024,47,127,174,False
2011-02-12,16,1025,42,103,145,False
2011-02-12,17,1026,24,113,137,False
2011-02-12,18,1027,4,60,64,False
2011-02-12,19,1028,2,39,41,False
2011-02-12,20,1029,1,39,40,False
2011-02-12,21,1030,9,42,51,False
2011-02-12,22,1031,6,39,45,False
2011-02-12,23,1032,1,31,32,False
2011-02-13,0,1033,5,34,39,False
2011-02-13,1,1034,1,23,24,False
2011-02-13,2,1035,1,19,20,False
2011-02-13,3,1036,4,8,12,False
2011-02-13,4,1037,0,2,2,False
2011-02-13,5,1038,1,18,19,True
2011-02-13,6,1039,2,3,5,False
2011-02-13,7,1040,0,3,3,False
2011-02-13,8,1041,1,11,12,False
2011-02-13,9,1042,12,35,47,False
2011-02-13,10,1043,19,86,105,False
2011-02-13,11,1044,26,86,112,False
2011-02-13,12,1045,58,94,152,False
2011-02-13,13,1046,62,92,154,False
2011-02-13,14,1047,51,110,161,False
2011-02-13,15,1048,40,122,162,False
2011-02-13,16,1049,28,106,134,False
2011-02-13,17,1050,30,95,125,False
2011-02-13,18,1051,17,78,95,False
2011-02-13,19,1052,11,50,61,False
2011-02-13,20,1053,15,32,47,False
2011-02-13,21,1054,6,45,51,False
2011-02-13,22,1055,5,31,36,False
2011-02-13,23,1056,3,27,30,False
2011-02-14,0,1057,3,8,11,False
2011-02-14,1,1058,1,6,7,False
2011-02-14,2,1059,0,2,2,False
2011-02-14,3,1060,1,1,2,False
2011-02-14,4,1061,0,2,2,False
2011-02-14,5,1062,0,3,3,False
2011-02-14,6,1063,1,25,26,False
2011-02-14,7,1064,2,96,98,False
2011-02-14,8,1065,7,249,256,False
2011-02-14,9,1066,8,122,130,False
2011-02-14,10,1067,9,46,55,False
2011-02-14,11,1068,10,43,53,False
2011-02-14,12,1069,27,99,126,False
2011-02-14,13,1070,27,93,120,False
2011-02-14,14,1071,14,76,90,False
2011-02-14,15,1072,19,71,90,False
2011-02-14,16,1073,16,102,118,False
2011-02-14,17,1074,25,218,243,False
2011-02-14,18,1075,11,194,205,False
2011-02-14,19,1076,12,86,98,False
2011-02-14,20,1077,5,65,70,False
2011-02-14,21,1078,8,35,43,False
2011-02-14,22,1079,1,44,45,False
2011-02-14,23,1080,1,19,20,False
2011-02-15,0,1081,7,12,19,False
2011-02-15,1,1082,0,5,5,False
2011-02-15,2,1083,1,2,3,False
2011-02-15,3,1084,3,9,12,True
2011-02-15,4,1085,0,1,1,False
2011-02-15,5,1086,0,4,4,False
2011-02-15,6,1087,0,30,30,False
2011-02-15,7,1088,2,103,105,False
2011-02-15,8,1089,10,213,223,False
2011-02-15,9,1090,2,108,110,False
2011-02-15,10,1091,5,47,52,False
2011-02-15,11,1092,11,46,57,False
2011-02-15,12,1093,6,65,71,False
2011-02-15,13,1094,14,68,82,False
2011-02-15,14,1095,10,69,79,False
2011-02-15,15,1096,11,74,85,False
2011-02-15,16,1097,21,77,98,False
2011-02-15,17,1098,15,191,206,False
2011-02-15,18,1099,14,198,212,False
2011-02-15,19,1100,3,142,145,False
2011-02-15,20,1101,3,98,101,False
2011-02-15,21,1102,5,61,66,False
2011-02-15,22,1103,0,41,41,False
2011-02-15,23,1104,0,20,20,False
2011-02-16,0,1105,0,15,15,False
2011-02-16,1,1106,0,9,9,False
2011-02-16,2,1107,5,18,23,True
2011-02-16,3,1108,0,1,1,False
2011-02-16,4,1109,0,1,1,False
2011-02-16,5,1110,0,5,5,False
2011-02-16,6,1111,1,32,33,False
2011-02-16,7,1112,5,103,108,False
2011-02-16,8,1113,6,224,230,False
2011-02-16,9,1114,2,122,124,False
2011-02-16,10,1115,14,55,69,False
2011-02-16,11,1116,7,59,66,False
2011-02-16,12,1117,14,72,86,False
2011-02-16,13,1118,13,80,93,False
2011-02-16,14,1119,17,65,82,False
2011-02-16,15,1120,35,82,117,False
2011-02-16,16,1121,26,96,122,False
2011-02-16,17,1122,11,244,255,False
2011-02-16,18,1123,20,202,222,False
2011-02-16,19,1124,18,143,161,False
2011-02-16,20,1125,10,108,118,False
2011-02-16,21,1126,5,87,92,False
2011-02-16,22,1127,12,61,73,False
2011-02-16,23,1128,2,31,33,False
2011-02-17,0,1129,1,16,17,False
2011-02-17,1,1130,0,6,6,False
2011-02-17,2,1131,2,4,6,False
2011-02-17,3,1132,3,1,4,False
2011-02-17,4,1133,3,1,4,False
2011-02-17,5,1134,1,11,12,False
2011-02-17,6,1135,3,44,47,False
2011-02-17,7,1136,7,119,126,False
2011-02-17,8,1137,18,267,285,False
2011-02-17,9,1138,16,163,179,False
2011-02-17,10,1139,18,70,88,False
2011-02-17,11,1140,19,71,90,False
2011-02-17,12,1141,15,86,101,False
2011-02-17,13,1142,15,108,123,False
2011-02-17,14,1143,26,55,81,False
2011-02-17,15,1144,15,91,106,False
2011-02-17,16,1145,29,117,146,False
2011-02-17,17,1146,18,256,274,False
2011-02-17,18,1147,11,211,222,False
2011-02-17,19,1148,14,161,175,False
2011-02-17,20,1149,8,131,139,False
2011-02-17,21,1150,5,119,124,False
2011-02-17,22,1151,8,68,76,False
2011-02-17,23,1152,4,40,44,False
2011-02-18,0,1153,12,20,32,False
2011-02-18,1,1154,1,7,8,False
2011-02-18,2,1155,2,5,7,False
2011-02-18,3,1156,2,6,8,False
2011-02-18,4,1157,0,1,1,False
2011-02-18,5,1158,1,6,7,False
2011-02-18,6,1159,2,48,50,False
2011-02-18,7,1160,8,108,116,False
2011-02-18,8,1161,26,246,272,False
2011-02-18,9,1162,15,154,169,False
2011-02-18,10,1163,17,78,95,False
2011-02-18,11,1164,31,82,113,False
2011-02-18,12,1165,59,126,185,False
2011-02-18,13,1166,45,131,176,False
2011-02-18,14,1167,73,118,191,False
2011-02-18,15,1168,55,117,172,False
2011-02-18,16,1169,68,164,232,False
2011-02-18,17,1170,52,275,327,False
2011-02-18,18,1171,29,195,224,False
2011-02-18,19,1172,16,146,162,False
2011-02-18,20,1173,19,105,124,False
2011-02-18,21,1174,11,61,72,False
2011-02-18,22,1175,19,88,107,False
2011-02-18,23,1176,16,61,77,False
2011-02-19,0,1177,6,23,29,False
2011-02-19,1,1178,10,21,31,False
2011-02-19,2,1179,3,14,17,False
2011-02-19,3,1180,0,7,7,False
2011-02-19,4,1181,0,3,3,False
2011-02-19,5,1182,0,3,3,False
2011-02-19,6,1183,3,3,6,False
2011-02-19,7,1184,6,16,22,False
2011-02-19,8,1185,9,36,45,False
2011-02-19,9,1186,18,37,55,False
2011-02-19,10,1187,34,72,106,False
2011-02-19,11,1188,47,76,123,False
2011-02-19,12,1189,38,81,119,False
2011-02-19,13,1190,52,103,155,False
2011-02-19,14,1191,102,94,196,False
2011-02-19,15,1192,84,87,171,False
2011-02-19,16,1193,39,81,120,False
2011-02-19,17,1194,36,91,127,False
2011-02-19,18,1195,21,67,88,False
2011-02-19,19,1196,5,54,59,False
2011-02-19,20,1197,9,38,47,False
2011-02-19,21,1198,4,29,33,False
2011-02-19,22,1199,2,42,44,False
2011-02-19,23,1200,4,25,29,False
2011-02-20,0,1201,3,14,17,False
2011-02-20,1,1202,5,11,16,False
2011-02-20,2,1203,0,17,17,False
2011-02-20,3,1204,9,9,18,False
2011-02-20,4,1205,0,1,1,False
2011-02-20,5,1206,1,18,19,True
2011-02-20,6,1207,1,1,2,False
2011-02-20,7,1208,0,2,2,False
2011-02-20,8,1209,2,22,24,False
2011-02-20,9,1210,7,48,55,False
2011-02-20,10,1211,34,70,104,False
2011-02-20,11,1212,72,89,161,False
2011-02-20,12,1213,62,120,182,False
2011-02-20,13,1214,76,122,198,False
2011-02-20,14,1215,108,104,212,False
2011-02-20,15,1216,66,102,168,False
2011-02-20,16,1217,59,88,147,False
2011-02-20,17,1218,60,86,146,False
2011-02-20,18,1219,30,71,101,False
2011-02-20,19,1220,3,39,42,False
2011-02-20,20,1221,12,30,42,False
2011-02-20,21,1222,17,39,56,False
2011-02-20,22,1223,4,43,47,False
2011-02-20,23,1224,9,45,54,False
2011-02-21,0,1225,7,30,37,False
2011-02-21,1,1226,2,11,13,False
2011-02-21,2,1227,1,3,4,False
2011-02-21,3,1228,2,3,5,False
2011-02-21,4,1229,1,0,1,False
2011-02-21,5,1230,1,2,3,False
2011-02-21,6,1231,2,6,8,False
2011-02-21,7,1232,3,16,19,False
2011-02-21,8,1233,7,56,63,False
2011-02-21,9,1234,11,46,57,False
2011-02-21,10,1235,29,52,81,False
2011-02-21,11,1236,20,70,90,False
2011-02-21,12,1237,26,67,93,False
2011-02-21,13,1238,28,75,103,False
2011-02-21,14,1239,15,101,116,False
2011-02-21,15,1240,11,76,87,False
2011-02-21,16,1241,8,48,56,False
2011-02-21,17,1242,18,62,80,False
2011-02-21,18,1243,2,64,66,False
2011-02-21,19,1244,0,49,49,False
2011-02-21,20,1245,0,29,29,False
2011-02-21,21,1246,1,33,34,False
2011-02-21,22,1247,0,11,11,False
2011-02-21,23,1248,0,2,2,False
2011-02-22,0,1249,10,44,54,True
2011-02-22,1,1250,7,27,34,True
2011-02-22,2,1251,5,18,23,True
2011-02-22,3,1252,3,9,12,True
2011-02-22,4,1253,1,5,6,True
2011-02-22,5,1254,1,18,19,True
2011-02-22,6,1255,0,7,7,False
2011-02-22,7,1256,0,40,40,False
2011-02-22,8,1257,7,107,114,False
2011-02-22,9,1258,5,101,106,False
2011-02-22,10,1259,0,44,44,False
2011-02-22,11,1260,7,43,50,False
2011-02-22,12,1261,7,48,55,False
2011-02-22,13,1262,3,52,55,False
2011-02-22,14,1263,9,49,58,False
2011-02-22,15,1264,2,67,69,False
2011-02-22,16,1265,7,79,86,False
2011-02-22,17,1266,8,188,196,False
2011-02-22,18,1267,6,161,167,False
2011-02-22,19,1268,4,114,118,False
2011-02-22,20,1269,3,102,105,False
2011-02-22,21,1270,2,80,82,False
2011-02-22,22,1271,1,76,77,False
2011-02-22,23,1272,3,18,21,False
2011-02-23,0,1273,0,6,6,False
2011-02-23,1,1274,0,4,4,False
2011-02-23,2,1275,0,1,1,False
2011-02-23,3,1276,0,2,2,False
2011-02-23,4,1277,1,5,6,True
2011-02-23,5,1278,0,8,8,False
2011-02-23,6,1279,0,36,36,False
2011-02-23,7,1280,2,94,96,False
2011-02-23,8,1281,8,227,235,False
2011-02-23,9,1282,9,130,139,False
2011-02-23,10,1283,4,47,51,False
2011-02-23,11,1284,16,53,69,False
2011-02-23,12,1285,11,56,67,False
2011-02-23,13,1286,9,78,87,False
2011-02-23,14,1287,17,61,78,False
2011-02-23,15,1288,18,54,72,False
2011-02-23,16,1289,15,79,94,False
2011-02-23,17,1290,15,207,222,False
2011-02-23,18,1291,3,206,209,False
2011-02-23,19,1292,6,135,141,False
2011-02-23,20,1293,2,107,109,False
2011-02-23,21,1294,2,89,91,False
2011-02-23,22,1295,1,60,61,False
2011-02-23,23,1296,1,38,39,False
2011-02-24,0,1297,0,11,11,False
2011-02-24,1,1298,0,7,7,False
2011-02-24,2,1299,0,4,4,False
2011-02-24,3,1300,0,2,2,False
2011-02-24,4,1301,1,5,6,True
2011-02-24,5,1302,1,3,4,False
2011-02-24,6,1303,0,58,58,False
2011-02-24,7,1304,0,104,104,False
2011-02-24,8,1305,8,244,252,False
2011-02-24,9,1306,4,133,137,False
2011-02-24,10,1307,8,49,57,False
2011-02-24,11,1308,8,71,79,False
2011-02-24,12,1309,10,85,95,False
2011-02-24,13,1310,16,72,88,False
2011-02-24,14,1311,2,67,69,False
2011-02-24,15,1312,5,58,63,False
2011-02-24,16,1313,4,67,71,False
2011-02-24,17,1314,9,168,177,False
2011-02-24,18,1315,5,132,137,False
2011-02-24,19,1316,3,112,115,False
2011-02-24,20,1317,2,87,89,False
2011-02-24,21,1318,7,76,83,False
2011-02-24,22,1319,5,50,55,False
2011-02-24,23,1320,3,47,50,False
2011-02-25,0,1321,1,8,9,False
2011-02-25,1,1322,1,9,10,False
2011-02-25,2,1323,0,3,3,False
2011-02-25,3,1324,1,1,2,False
2011-02-25,4,1325,1,5,6,True
2011-02-25,5,1326,1,5,6,False
2011-02-25,6,1327,0,11,11,False
2011-02-25,7,1328,1,34,35,False
2011-02-25,8,1329,3,70,73,False
2011-02-25,9,1330,3,111,114,False
2011-02-25,10,1331,7,42,49,False
2011-02-25,11,1332,9,50,59,False
2011-02-25,12,1333,20,95,115,False
2011-02-25,13,1334,6,77,83,False
2011-02-25,14,1335,14,71,85,False
2011-02-25,15,1336,5,50,55,False
2011-02-25,16,1337,11,91,102,False
2011-02-25,17,1338,8,181,189,False
2011-02-25,18,1339,7,150,157,False
2011-02-25,19,1340,4,86,90,False
2011-02-25,20,1341,2,60,62,False
2011-02-25,21,1342,7,56,63,False
2011-02-25,22,1343,7,43,50,False
2011-02-25,23,1344,2,37,39,False
2011-02-26,0,1345,3,25,28,False
2011-02-26,1,1346,2,25,27,False
2011-02-26,2,1347,3,9,12,False
2011-02-26,3,1348,1,7,8,False
2011-02-26,4,1349,1,1,2,False
2011-02-26,5,1350,1,9,10,False
2011-02-26,6,1351,1,6,7,False
2011-02-26,7,1352,1,21,22,False
2011-02-26,8,1353,2,55,57,False
2011-02-26,9,1354,9,65,74,False
2011-02-26,10,1355,14,71,85,False
2011-02-26,11,1356,26,100,126,False
2011-02-26,12,1357,45,115,160,False
2011-02-26,13,1358,38,136,174,False
2011-02-26,14,1359,57,154,211,False
2011-02-26,15,1360,40,125,165,False
2011-02-26,16,1361,41,130,171,False
2011-02-26,17,1362,53,130,183,False
2011-02-26,18,1363,26,111,137,False
2011-02-26,19,1364,30,64,94,False
2011-02-26,20,1365,8,60,68,False
2011-02-26,21,1366,9,59,68,False
2011-02-26,22,1367,8,38,46,False
2011-02-26,23,1368,5,29,34,False
2011-02-27,0,1369,8,26,34,False
2011-02-27,1,1370,7,30,37,False
2011-02-27,2,1371,2,20,22,False
2011-02-27,3,1372,3,8,11,False
2011-02-27,4,1373,0,2,2,False
2011-02-27,5,1374,1,18,19,True
2011-02-27,6,1375,2,1,3,False
2011-02-27,7,1376,6,8,14,False
2011-02-27,8,1377,9,26,35,False
2011-02-27,9,1378,17,42,59,False
2011-02-27,10,1379,24,79,103,False
2011-02-27,11,1380,33,92,125,False
2011-02-27,12,1381,61,132,193,False
2011-02-27,13,1382,90,169,259,False
2011-02-27,14,1383,105,177,282,False
2011-02-27,15,1384,98,163,261,False
2011-02-27,16,1385,98,170,268,False
2011-02-27,17,1386,66,121,187,False
2011-02-27,18,1387,24,103,127,False
2011-02-27,19,1388,16,86,102,False
2011-02-27,20,1389,9,72,81,False
2011-02-27,21,1390,8,61,69,False
2011-02-27,22,1391,2,67,69,False
2011-02-27,23,1392,6,53,59,False
2011-02-28,0,1393,5,25,30,False
2011-02-28,1,1394,1,7,8,False
2011-02-28,2,1395,5,18,23,True
2011-02-28,3,1396,0,1,1,False
2011-02-28,4,1397,1,5,6,True
2011-02-28,5,1398,1,4,5,False
2011-02-28,6,1399,1,27,28,False
2011-02-28,7,1400,2,90,92,False
2011-02-28,8,1401,13,242,255,False
2011-02-28,9,1402,15,127,142,False
2011-02-28,10,1403,13,79,92,False
2011-02-28,11,1404,13,74,87,False
2011-02-28,12,1405,0,36,36,False
2011-02-28,13,1406,1,31,32,False
2011-02-28,14,1407,1,24,25,False
2011-02-28,15,1408,0,35,35,False
